id,Gender,Age,Driving_License,Licence_Type,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Seniority,Target
22082,Male,41,1,A,28,Yes,1-2 Year,No,54665,124,109,0
22083,Female,24,1,B,28,Yes,< 1 Year,No,46679,152,99,0
22084,Female,22,1,C,3,Yes,< 1 Year,No,23911,152,80,0
22085,Male,29,1,B,46,Yes,< 1 Year,No,25460,26,129,0
22086,Male,23,1,C,11,Yes,< 1 Year,Yes,28034,152,234,0
22087,Male,73,1,B,11,No,1-2 Year,Yes,22086,120,192,0
22088,Male,72,1,B,50,Yes,1-2 Year,No,44368,18,250,0
22089,Male,69,1,B,8,No,1-2 Year,Yes,40220,124,33,1
22090,Male,46,1,D,9,No,1-2 Year,Yes,37766,26,55,1
22091,Male,25,1,B,41,No,1-2 Year,Yes,31104,26,131,1
22092,Male,47,1,D,29,No,1-2 Year,Yes,32195,124,211,1
22093,Female,48,1,A,28,No,> 2 Years,Yes,55170,26,208,0
22094,Male,24,1,C,11,Yes,< 1 Year,No,27988,152,276,0
22095,Female,58,1,M,28,No,1-2 Year,Yes,63068,26,142,1
22096,Female,49,1,D,41,Yes,1-2 Year,No,50653,109,83,0
22097,Female,58,1,C,47,No,1-2 Year,Yes,2630,156,299,1
22098,Male,39,1,D,50,Yes,1-2 Year,No,25747,18,282,0
22099,Male,53,1,A,15,No,1-2 Year,Yes,57945,124,180,1
22100,Female,33,1,A,28,No,1-2 Year,Yes,2630,157,269,1
22101,Male,22,1,B,15,No,< 1 Year,Yes,38981,152,241,0
22102,Male,67,1,D,28,No,> 2 Years,Yes,37259,26,209,0
22103,Male,43,1,C,23,Yes,1-2 Year,No,38540,26,203,0
22104,Female,62,1,B,28,No,1-2 Year,Yes,25481,24,81,0
22105,Male,22,1,D,40,Yes,< 1 Year,No,2630,160,82,0
22106,Male,79,1,D,50,No,1-2 Year,Yes,31051,26,198,1
22107,Male,43,1,C,35,No,1-2 Year,Yes,2630,26,167,0
22108,Male,77,1,M,28,No,1-2 Year,Yes,56102,124,197,0
22109,Female,31,0,,28,No,1-2 Year,Yes,58672,124,229,0
22110,Female,32,1,A,28,Yes,1-2 Year,No,2630,156,174,0
22111,Female,53,1,C,28,Yes,1-2 Year,No,39416,26,143,0
22112,Female,38,1,M,28,No,1-2 Year,Yes,38222,26,101,0
22113,Female,23,1,D,8,Yes,< 1 Year,No,38924,152,266,0
22114,Male,34,1,B,8,Yes,1-2 Year,No,43033,124,69,0
22115,Male,51,1,M,3,No,1-2 Year,Yes,41734,26,71,1
22116,Male,56,1,D,10,Yes,1-2 Year,Yes,25931,30,123,0
22117,Male,47,1,D,37,Yes,1-2 Year,No,25133,124,173,0
22118,Female,28,1,C,44,Yes,< 1 Year,No,64038,152,109,0
22119,Male,34,1,M,41,Yes,1-2 Year,No,42140,152,43,0
22120,Male,69,1,B,28,Yes,1-2 Year,No,50519,26,111,0
22121,Male,54,1,A,28,No,1-2 Year,Yes,33560,124,229,0
22122,Male,57,1,D,28,No,1-2 Year,Yes,52758,26,125,0
22123,Male,52,1,D,3,No,1-2 Year,Yes,40949,124,54,0
22124,Male,46,1,M,33,No,1-2 Year,Yes,32009,124,51,0
22125,Female,27,1,B,47,Yes,< 1 Year,No,2630,152,196,0
22126,Male,60,1,M,28,No,1-2 Year,Yes,57448,26,20,0
22127,Male,37,1,M,23,No,1-2 Year,Yes,2630,26,74,1
22128,Female,39,1,B,31,No,1-2 Year,Yes,2630,157,26,1
22129,Female,22,1,B,46,Yes,< 1 Year,No,24551,160,268,0
22130,Female,22,1,C,2,Yes,< 1 Year,No,27963,152,245,0
22131,Male,25,0,,14,Yes,< 1 Year,No,24483,152,209,0
22132,Female,45,1,D,28,No,1-2 Year,Yes,22817,124,123,1
22133,Male,67,1,B,19,No,1-2 Year,Yes,26019,26,48,1
22134,Female,34,1,D,11,No,1-2 Year,Yes,33400,124,250,1
22135,Male,23,1,B,14,No,< 1 Year,No,15859,26,216,0
22136,Female,21,1,B,30,Yes,< 1 Year,No,24696,152,260,0
22137,Female,45,1,B,28,Yes,1-2 Year,No,45254,124,292,0
22138,Female,29,1,B,30,Yes,< 1 Year,No,26578,152,100,0
22139,Male,53,1,B,28,No,1-2 Year,Yes,47686,26,147,1
22140,Female,33,1,D,46,Yes,1-2 Year,No,2630,122,149,0
22141,Female,71,1,C,33,No,1-2 Year,Yes,2630,156,299,1
22142,Female,64,1,B,29,No,1-2 Year,Yes,59656,154,120,1
22143,Male,31,1,D,28,No,< 1 Year,Yes,88746,26,77,1
22144,Female,63,1,B,28,No,1-2 Year,Yes,44350,124,255,0
22145,Female,21,1,D,39,Yes,< 1 Year,No,2630,152,51,0
22146,Female,21,1,M,47,Yes,< 1 Year,No,25551,152,287,0
22147,Female,51,0,,28,No,> 2 Years,Yes,64750,13,165,0
22148,Male,38,1,C,46,No,1-2 Year,Yes,22962,124,12,0
22149,Female,60,1,C,28,No,1-2 Year,Yes,33966,26,57,1
22150,Female,42,1,A,28,No,1-2 Year,No,35025,124,124,0
22151,Male,21,1,M,36,No,< 1 Year,Yes,63941,152,131,1
22152,Female,42,1,B,3,Yes,1-2 Year,No,32925,124,57,0
22153,Male,23,1,M,30,Yes,< 1 Year,No,40800,152,70,0
22154,Female,55,1,C,28,No,1-2 Year,Yes,2630,124,33,1
22155,Female,22,1,A,6,No,1-2 Year,Yes,26360,124,23,1
22156,Male,53,0,,28,No,1-2 Year,Yes,58418,122,116,0
22157,Male,25,1,M,30,Yes,< 1 Year,No,21801,152,105,0
22158,Female,26,1,A,10,Yes,< 1 Year,No,28800,152,194,0
22159,Male,27,1,C,37,Yes,< 1 Year,No,28442,152,177,0
22160,Male,45,1,M,50,Yes,1-2 Year,No,38660,124,67,0
22161,Male,46,1,D,28,No,1-2 Year,Yes,39977,26,224,0
22162,Female,68,1,D,11,No,> 2 Years,Yes,33015,26,296,0
22163,Female,35,1,D,46,No,1-2 Year,Yes,23692,124,289,1
22164,Female,59,1,D,28,No,> 2 Years,Yes,64910,122,196,1
22165,Male,21,1,C,7,Yes,< 1 Year,No,32592,160,13,0
22166,Male,34,1,D,28,Yes,1-2 Year,No,32770,152,132,0
22167,Male,26,1,A,36,Yes,< 1 Year,No,29381,160,80,0
22168,Male,54,1,M,48,No,1-2 Year,Yes,2630,15,119,1
22169,Female,66,0,,46,No,1-2 Year,Yes,2630,156,131,0
22170,Female,59,1,C,28,No,1-2 Year,Yes,39484,122,98,0
22171,Female,46,1,A,28,No,1-2 Year,Yes,26646,122,186,0
22172,Male,51,1,M,28,Yes,1-2 Year,No,34356,124,276,0
22173,Female,63,1,C,28,No,> 2 Years,Yes,27835,26,147,0
22174,Female,22,1,A,13,Yes,< 1 Year,No,19369,152,147,0
22175,Female,40,1,M,28,No,1-2 Year,Yes,127493,26,184,1
22176,Male,21,1,B,8,No,< 1 Year,Yes,36556,152,208,0
22177,Female,21,1,B,46,No,1-2 Year,Yes,27878,124,253,1
22178,Male,64,1,C,28,No,1-2 Year,Yes,52412,122,289,1
22179,Male,22,1,M,30,No,< 1 Year,Yes,17375,152,31,1
22180,Female,54,1,A,28,No,1-2 Year,Yes,43893,26,224,0
22181,Male,43,1,B,28,No,1-2 Year,Yes,45337,26,18,1
22182,Female,28,1,A,29,Yes,< 1 Year,No,41939,152,83,0
22183,Female,30,1,B,50,Yes,< 1 Year,No,16749,152,181,0
22184,Male,23,1,B,30,Yes,< 1 Year,No,24640,152,266,0
22185,Female,54,1,B,1,No,> 2 Years,Yes,2630,26,111,0
22186,Female,23,1,B,8,Yes,< 1 Year,No,45456,152,115,0
22187,Male,42,1,B,48,Yes,1-2 Year,No,2630,124,87,0
22188,Male,39,1,C,33,No,1-2 Year,Yes,31842,124,232,1
22189,Male,45,1,A,13,No,1-2 Year,Yes,33840,124,140,1
22190,Female,73,1,D,41,No,1-2 Year,Yes,76864,156,152,1
22191,Male,43,1,C,8,Yes,1-2 Year,No,45124,25,198,0
22192,Female,22,1,B,32,Yes,< 1 Year,No,32398,152,48,0
22193,Female,25,1,C,10,Yes,< 1 Year,No,30078,152,40,0
22194,Male,69,1,B,8,No,1-2 Year,Yes,43541,26,198,1
22195,Male,30,1,B,46,No,1-2 Year,Yes,2630,156,201,1
22196,Female,52,1,B,29,No,1-2 Year,Yes,2630,124,30,1
22197,Male,48,1,C,28,No,1-2 Year,Yes,32279,26,276,0
22198,Male,37,1,A,28,No,1-2 Year,Yes,32734,26,268,1
22199,Female,28,1,C,29,No,< 1 Year,Yes,38450,152,47,0
22200,Male,21,1,C,3,Yes,< 1 Year,No,19074,160,46,0
22201,Male,31,1,A,3,No,< 1 Year,Yes,25763,152,149,1
22202,Female,24,1,C,28,No,< 1 Year,Yes,53963,163,172,0
22203,Male,48,1,D,47,No,1-2 Year,Yes,27775,26,203,0
22204,Male,40,1,B,28,No,> 2 Years,Yes,49225,124,85,1
22205,Female,23,1,A,41,No,< 1 Year,Yes,29962,152,196,1
22206,Male,62,1,A,39,No,1-2 Year,Yes,67536,26,226,1
22207,Male,43,1,M,47,No,1-2 Year,Yes,36959,26,232,1
22208,Male,70,1,C,41,No,> 2 Years,Yes,42920,154,245,1
22209,Male,24,1,M,8,Yes,< 1 Year,No,34526,152,239,0
22210,Male,53,1,D,8,No,1-2 Year,Yes,33474,124,297,0
22211,Female,26,1,M,30,Yes,< 1 Year,No,21813,152,68,0
22212,Female,33,1,D,28,No,< 1 Year,Yes,41165,152,248,0
22213,Female,46,1,C,8,No,1-2 Year,Yes,2630,157,263,0
22214,Male,25,1,A,11,No,< 1 Year,Yes,35369,152,43,1
22215,Male,36,1,M,28,No,1-2 Year,Yes,44165,26,136,1
22216,Male,35,1,M,28,No,1-2 Year,Yes,49662,154,249,1
22217,Female,24,1,B,30,Yes,< 1 Year,No,26527,152,10,0
22218,Female,21,1,M,30,Yes,< 1 Year,Yes,35034,160,228,0
22219,Male,44,1,A,28,No,1-2 Year,Yes,38108,124,47,1
22220,Male,51,1,A,28,No,1-2 Year,Yes,28314,26,21,1
22221,Male,41,1,B,36,No,1-2 Year,Yes,34912,124,165,1
22222,Male,30,1,C,50,Yes,< 1 Year,No,20991,152,261,0
22223,Female,34,1,M,28,No,1-2 Year,Yes,30217,26,93,1
22224,Female,27,1,A,3,No,< 1 Year,Yes,25953,124,154,1
22225,Male,41,1,M,28,No,1-2 Year,Yes,47680,124,191,1
22226,Male,64,1,C,46,No,1-2 Year,Yes,24805,11,21,1
22227,Female,59,1,C,46,No,1-2 Year,Yes,24238,154,86,0
22228,Male,34,1,B,11,No,1-2 Year,No,2630,26,267,0
22229,Male,30,1,A,11,Yes,< 1 Year,No,28997,152,59,0
22230,Male,72,1,M,28,Yes,1-2 Year,No,27170,124,267,0
22231,Female,47,1,M,46,Yes,1-2 Year,No,32142,93,68,0
22232,Female,33,0,,11,Yes,< 1 Year,No,26244,152,254,0
22233,Female,26,1,C,14,Yes,< 1 Year,No,2630,152,257,0
22234,Male,45,1,A,3,No,1-2 Year,Yes,29029,124,233,1
22235,Male,28,1,D,21,No,< 1 Year,Yes,2630,152,111,0
22236,Male,54,1,M,29,Yes,1-2 Year,No,38998,152,263,0
22237,Male,56,1,C,6,No,1-2 Year,Yes,2630,156,249,0
22238,Female,43,1,C,36,Yes,1-2 Year,No,40590,152,94,0
22239,Female,25,1,A,36,Yes,< 1 Year,No,2630,152,241,0
22240,Female,26,0,,28,Yes,< 1 Year,No,39461,152,221,0
22241,Female,25,1,C,15,No,< 1 Year,Yes,2630,152,259,0
22242,Male,29,1,C,28,Yes,< 1 Year,No,2630,152,100,0
22243,Female,42,1,A,28,No,1-2 Year,Yes,35500,124,85,0
22244,Female,30,1,B,6,Yes,< 1 Year,No,22955,152,22,0
22245,Male,36,1,A,30,No,1-2 Year,Yes,35890,152,182,1
22246,Male,45,1,C,33,No,1-2 Year,Yes,32438,124,187,1
22247,Male,50,1,B,28,No,1-2 Year,Yes,29192,26,81,1
22248,Male,62,0,,41,No,1-2 Year,Yes,31277,26,297,1
22249,Male,28,1,M,33,Yes,< 1 Year,No,27017,152,62,0
22250,Male,39,1,C,8,Yes,1-2 Year,No,38390,124,110,0
22251,Female,50,1,M,32,Yes,1-2 Year,No,36665,124,210,0
22252,Female,30,1,C,8,No,1-2 Year,Yes,31513,124,265,0
22253,Male,58,1,B,12,No,> 2 Years,Yes,32997,157,127,0
22254,Female,23,1,B,3,No,< 1 Year,Yes,24208,152,25,0
22255,Female,54,1,B,28,Yes,1-2 Year,No,33535,26,128,0
22256,Female,21,1,M,22,Yes,< 1 Year,No,31913,152,268,0
22257,Male,35,1,D,28,Yes,1-2 Year,No,40801,26,277,0
22258,Male,42,1,D,41,No,1-2 Year,Yes,39073,12,271,1
22259,Female,77,1,B,28,No,1-2 Year,Yes,31146,154,82,0
22260,Male,41,1,M,28,No,1-2 Year,Yes,36552,124,205,0
22261,Male,22,1,M,18,Yes,< 1 Year,No,34729,152,155,0
22262,Male,31,1,C,8,Yes,1-2 Year,No,35135,154,170,0
22263,Male,56,1,B,3,Yes,1-2 Year,No,34939,26,119,0
22264,Female,55,1,M,5,No,1-2 Year,Yes,2630,26,153,1
22265,Male,23,1,C,41,No,< 1 Year,Yes,42770,152,177,0
22266,Female,64,0,,38,No,1-2 Year,Yes,27727,124,35,1
22267,Male,33,0,,13,No,1-2 Year,Yes,2630,156,74,1
22268,Male,55,1,M,28,Yes,1-2 Year,Yes,39336,122,177,0
22269,Female,24,1,D,13,Yes,< 1 Year,No,25294,151,201,0
22270,Male,44,1,A,28,Yes,1-2 Year,No,34304,26,168,0
22271,Female,23,1,M,17,Yes,< 1 Year,No,45346,152,134,0
22272,Male,48,1,A,41,Yes,1-2 Year,No,67090,12,212,0
22273,Male,21,1,D,30,No,< 1 Year,Yes,30278,160,176,1
22274,Female,28,1,B,30,Yes,< 1 Year,No,24856,152,218,0
22275,Male,46,1,C,11,No,1-2 Year,Yes,25484,26,195,1
22276,Female,40,1,M,28,No,1-2 Year,Yes,26038,124,214,0
22277,Female,51,1,D,8,No,1-2 Year,Yes,2630,157,77,1
22278,Female,23,1,M,35,Yes,< 1 Year,No,23838,152,127,0
22279,Male,52,1,A,8,No,1-2 Year,Yes,36511,124,200,0
22280,Female,58,1,D,50,No,> 2 Years,Yes,33214,30,57,0
22281,Male,43,1,M,28,No,1-2 Year,Yes,50258,26,46,0
22282,Male,63,1,M,29,No,1-2 Year,Yes,2630,26,185,0
22283,Female,38,1,D,29,No,1-2 Year,Yes,22845,124,231,1
22284,Male,28,1,D,32,Yes,< 1 Year,No,13682,152,60,0
22285,Male,53,1,M,11,Yes,1-2 Year,No,2630,26,101,0
22286,Male,50,0,,28,No,1-2 Year,Yes,32031,26,45,0
22287,Male,41,1,A,46,No,1-2 Year,Yes,24861,124,114,0
22288,Male,54,1,B,28,No,1-2 Year,Yes,51887,26,71,1
22289,Male,67,1,B,41,No,1-2 Year,Yes,45599,157,144,1
22290,Female,39,1,B,28,No,1-2 Year,Yes,54647,122,143,1
22291,Female,22,1,D,13,No,< 1 Year,Yes,29471,26,29,0
22292,Female,30,1,A,14,Yes,< 1 Year,No,24771,152,204,0
22293,Female,44,1,D,16,No,1-2 Year,Yes,23685,26,263,1
22294,Female,40,1,M,46,No,< 1 Year,Yes,26135,26,265,1
22295,Male,35,1,D,28,No,1-2 Year,Yes,2630,154,245,0
22296,Male,24,1,C,10,Yes,< 1 Year,No,26551,152,196,0
22297,Male,34,1,A,28,No,< 1 Year,Yes,38757,150,98,1
22298,Female,49,1,M,29,No,1-2 Year,Yes,26871,156,231,1
22299,Male,53,1,C,28,No,1-2 Year,Yes,79532,26,10,0
22300,Male,22,1,M,26,Yes,< 1 Year,No,25932,152,293,0
22301,Male,22,1,D,25,No,< 1 Year,Yes,2630,152,130,0
22302,Male,24,1,C,9,No,< 1 Year,No,2630,152,16,0
22303,Male,50,1,D,28,No,> 2 Years,Yes,32578,26,96,1
22304,Female,21,1,B,30,No,< 1 Year,No,2630,152,159,0
22305,Male,45,1,C,28,No,> 2 Years,Yes,68384,26,190,1
22306,Male,23,1,A,29,Yes,< 1 Year,No,31312,152,176,0
22307,Male,46,1,B,28,No,1-2 Year,Yes,28758,124,67,0
22308,Female,66,1,C,2,Yes,1-2 Year,No,31737,7,295,0
22309,Female,32,1,A,28,Yes,1-2 Year,No,25252,124,160,0
22310,Male,75,1,D,28,No,1-2 Year,Yes,31977,122,243,1
22311,Female,27,1,C,10,Yes,< 1 Year,No,30069,152,254,0
22312,Male,61,1,A,8,No,1-2 Year,No,35077,116,203,0
22313,Female,42,1,A,28,No,1-2 Year,Yes,24123,124,44,0
22314,Male,43,1,A,41,No,> 2 Years,Yes,40217,163,55,1
22315,Female,52,1,M,28,No,1-2 Year,Yes,42149,26,250,1
22316,Female,22,1,M,50,Yes,< 1 Year,No,33824,152,195,0
22317,Male,34,1,A,50,No,1-2 Year,Yes,2630,160,187,0
22318,Female,49,1,C,28,Yes,1-2 Year,No,26371,26,53,0
22319,Male,26,1,M,28,Yes,< 1 Year,No,2630,152,50,0
22320,Male,26,1,M,3,Yes,< 1 Year,No,22416,152,114,0
22321,Female,50,1,C,28,No,1-2 Year,Yes,41465,26,287,1
22322,Male,44,1,B,33,No,1-2 Year,Yes,27931,124,170,1
22323,Male,73,1,A,8,Yes,1-2 Year,No,45375,7,92,0
22324,Male,37,1,M,15,No,1-2 Year,Yes,2630,152,163,1
22325,Male,48,1,B,41,Yes,1-2 Year,No,26316,124,75,0
22326,Female,32,1,B,14,No,< 1 Year,Yes,2630,156,91,1
22327,Female,24,1,D,28,Yes,< 1 Year,No,59139,152,295,0
22328,Female,56,1,B,33,No,1-2 Year,Yes,48537,3,254,1
22329,Male,24,1,M,28,No,< 1 Year,Yes,42246,152,192,1
22330,Male,24,1,C,39,Yes,< 1 Year,No,61618,152,272,0
22331,Female,30,1,M,28,No,1-2 Year,Yes,29399,124,56,1
22332,Male,70,1,D,8,No,1-2 Year,Yes,35691,25,205,0
22333,Male,47,1,B,28,No,> 2 Years,Yes,38443,124,41,0
22334,Female,64,1,A,21,No,1-2 Year,Yes,35640,26,246,0
22335,Female,54,1,A,28,No,1-2 Year,Yes,42826,26,84,1
22336,Male,22,1,D,29,No,< 1 Year,Yes,26348,152,190,1
22337,Male,22,1,A,41,Yes,< 1 Year,No,60466,152,251,0
22338,Male,49,1,B,8,No,1-2 Year,Yes,52677,124,56,0
22339,Male,23,1,C,30,Yes,< 1 Year,No,2630,152,226,0
22340,Male,41,1,M,49,No,1-2 Year,No,32390,26,222,0
22341,Female,44,1,A,46,No,1-2 Year,Yes,22292,124,125,1
22342,Male,33,1,M,29,No,< 1 Year,Yes,2630,124,151,1
22343,Female,27,1,M,46,Yes,< 1 Year,No,19026,152,286,0
22344,Female,22,1,B,6,Yes,< 1 Year,No,23316,152,209,0
22345,Male,75,1,C,28,No,1-2 Year,Yes,86378,26,188,0
22346,Male,50,1,D,12,No,1-2 Year,Yes,32193,26,43,1
22347,Male,63,0,,28,No,1-2 Year,Yes,46881,124,69,1
22348,Female,27,1,A,8,Yes,< 1 Year,No,39080,152,138,0
22349,Male,36,1,D,41,No,1-2 Year,Yes,47257,124,141,0
22350,Male,69,1,A,11,No,1-2 Year,Yes,26296,26,27,1
22351,Male,56,1,C,28,No,> 2 Years,Yes,39324,26,55,1
22352,Male,42,1,M,28,No,> 2 Years,Yes,51149,26,195,1
22353,Male,33,1,B,47,Yes,1-2 Year,Yes,2630,157,224,0
22354,Female,24,1,C,46,Yes,< 1 Year,No,21612,152,91,0
22355,Male,74,1,M,31,No,1-2 Year,Yes,2630,9,74,1
22356,Female,37,1,M,1,No,1-2 Year,Yes,2630,124,161,0
22357,Male,47,1,A,15,No,> 2 Years,Yes,38745,26,117,1
22358,Female,23,1,C,36,No,< 1 Year,Yes,36789,152,183,1
22359,Male,25,1,C,11,Yes,< 1 Year,No,24576,152,40,0
22360,Female,57,1,C,41,Yes,1-2 Year,No,40584,136,66,0
22361,Male,64,1,M,29,No,1-2 Year,Yes,30129,26,52,0
22362,Male,30,1,B,33,Yes,< 1 Year,No,34271,152,95,0
22363,Female,22,1,C,33,Yes,< 1 Year,No,30722,152,218,0
22364,Male,27,1,A,8,No,< 1 Year,Yes,27560,157,264,1
22365,Male,54,1,D,28,Yes,1-2 Year,No,38296,124,12,0
22366,Male,40,1,D,28,Yes,1-2 Year,No,32467,124,15,0
22367,Male,46,1,M,41,No,1-2 Year,Yes,55585,26,144,1
22368,Male,62,1,C,28,Yes,1-2 Year,No,38803,26,91,0
22369,Male,40,1,D,4,No,1-2 Year,Yes,37692,22,68,0
22370,Female,51,1,C,11,No,1-2 Year,Yes,37746,26,219,1
22371,Male,56,1,M,50,No,1-2 Year,Yes,34978,26,250,0
22372,Female,60,1,B,28,No,1-2 Year,Yes,39176,124,101,0
22373,Female,79,1,A,28,No,> 2 Years,Yes,46384,122,75,1
22374,Male,34,1,B,14,No,1-2 Year,Yes,23811,26,50,0
22375,Male,31,1,B,13,No,1-2 Year,Yes,31296,124,38,1
22376,Male,24,1,C,22,Yes,< 1 Year,No,35479,152,213,0
22377,Female,21,1,A,5,No,< 1 Year,Yes,25539,160,167,1
22378,Female,24,1,A,3,No,< 1 Year,Yes,45256,152,248,1
22379,Male,50,1,D,15,Yes,1-2 Year,No,27622,26,156,0
22380,Female,22,0,,15,Yes,< 1 Year,No,36743,152,111,0
22381,Female,60,1,A,46,No,1-2 Year,Yes,42978,26,83,1
22382,Male,58,1,M,8,No,1-2 Year,Yes,62024,154,28,1
22383,Female,38,1,C,30,No,1-2 Year,Yes,23775,124,195,1
22384,Female,28,1,B,8,Yes,< 1 Year,No,24380,152,109,0
22385,Male,67,1,C,41,Yes,1-2 Year,No,55839,124,261,0
22386,Male,56,1,D,28,No,1-2 Year,Yes,57286,26,17,1
22387,Female,23,1,C,34,No,< 1 Year,No,36298,26,200,0
22388,Male,21,1,D,15,Yes,< 1 Year,No,37702,152,226,0
22389,Female,67,1,C,11,No,1-2 Year,Yes,54084,26,256,1
22390,Male,45,1,B,37,No,1-2 Year,Yes,38433,124,14,1
22391,Male,32,1,B,41,Yes,< 1 Year,No,29127,152,12,0
22392,Female,37,0,,28,Yes,1-2 Year,No,31116,60,255,0
22393,Male,55,1,D,36,No,1-2 Year,Yes,30088,26,289,0
22394,Male,51,1,C,33,No,> 2 Years,Yes,37309,26,240,1
22395,Male,47,1,M,28,Yes,1-2 Year,No,28585,26,154,0
22396,Male,23,1,M,11,Yes,< 1 Year,No,19440,152,236,0
22397,Male,43,1,B,37,No,1-2 Year,No,31426,26,155,0
22398,Male,56,1,A,42,Yes,1-2 Year,No,31309,26,66,0
22399,Female,22,1,C,2,No,< 1 Year,Yes,35744,152,15,0
22400,Male,46,1,B,52,No,1-2 Year,Yes,39672,26,65,0
22401,Female,60,1,C,33,No,1-2 Year,Yes,2630,124,130,1
22402,Male,51,1,B,28,No,1-2 Year,No,2630,55,129,0
22403,Male,42,1,M,8,No,1-2 Year,Yes,2630,124,165,0
22404,Female,72,1,D,28,Yes,1-2 Year,No,67692,26,194,0
22405,Male,78,1,M,28,No,1-2 Year,No,47809,26,221,0
22406,Female,54,1,B,30,Yes,1-2 Year,No,29900,124,197,0
22407,Female,31,1,D,15,Yes,< 1 Year,No,26555,152,249,0
22408,Male,42,1,D,28,No,> 2 Years,Yes,41080,124,122,1
22409,Male,43,1,A,28,No,1-2 Year,No,33646,26,159,0
22410,Female,46,1,C,28,No,> 2 Years,Yes,42244,26,269,1
22411,Female,42,1,D,8,No,1-2 Year,Yes,50513,152,60,0
22412,Male,23,1,M,12,Yes,< 1 Year,No,28387,152,164,0
22413,Male,37,1,C,37,No,1-2 Year,Yes,62831,124,263,1
22414,Female,25,1,C,36,No,< 1 Year,Yes,2630,160,246,0
22415,Male,30,1,D,3,Yes,< 1 Year,No,23169,152,116,0
22416,Male,50,1,B,13,No,1-2 Year,Yes,40157,124,114,1
22417,Female,25,1,C,35,Yes,< 1 Year,No,35190,152,59,0
22418,Male,58,1,B,48,No,1-2 Year,Yes,2630,124,123,0
22419,Male,41,1,D,8,No,1-2 Year,Yes,33368,26,32,1
22420,Male,53,1,A,6,No,1-2 Year,Yes,26521,124,240,1
22421,Female,37,1,D,28,No,1-2 Year,Yes,34575,124,204,0
22422,Male,46,1,D,28,No,1-2 Year,Yes,52047,26,260,1
22423,Male,59,1,D,8,Yes,1-2 Year,Yes,39291,30,151,0
22424,Male,57,1,C,28,No,> 2 Years,Yes,58859,124,93,1
22425,Female,33,1,D,8,Yes,1-2 Year,No,27268,26,100,0
22426,Female,37,1,C,41,No,1-2 Year,Yes,31694,124,198,1
22427,Female,48,1,D,29,No,1-2 Year,Yes,32040,26,50,0
22428,Male,21,1,D,50,No,< 1 Year,Yes,33345,160,74,0
22429,Female,53,1,D,28,No,1-2 Year,Yes,43890,125,113,0
22430,Female,42,0,,46,No,1-2 Year,Yes,23566,26,146,1
22431,Female,21,1,D,42,No,< 1 Year,Yes,42952,160,127,0
22432,Female,26,1,B,41,Yes,< 1 Year,No,26070,152,16,0
22433,Male,24,1,A,11,Yes,< 1 Year,No,2630,160,248,0
22434,Male,47,1,A,3,No,1-2 Year,Yes,36098,124,164,1
22435,Female,26,1,M,11,Yes,< 1 Year,No,24043,152,167,0
22436,Male,55,1,D,11,No,1-2 Year,Yes,37352,26,34,0
22437,Male,43,1,M,35,No,1-2 Year,Yes,34414,26,267,1
22438,Female,70,1,B,28,No,1-2 Year,Yes,23979,26,233,0
22439,Male,70,1,B,28,Yes,1-2 Year,No,39256,26,28,0
22440,Male,58,1,C,15,Yes,1-2 Year,Yes,2630,157,82,0
22441,Male,44,1,B,8,Yes,1-2 Year,No,44893,26,195,0
22442,Male,63,1,M,28,No,1-2 Year,Yes,51525,30,259,1
22443,Male,56,1,M,28,No,1-2 Year,Yes,51925,26,14,0
22444,Male,32,1,C,13,Yes,< 1 Year,No,22296,160,214,0
22445,Female,24,1,M,46,Yes,< 1 Year,No,32524,152,233,0
22446,Female,23,1,M,6,Yes,< 1 Year,No,27028,26,188,0
22447,Male,66,0,,28,No,> 2 Years,Yes,45547,124,204,0
22448,Male,45,1,D,20,No,1-2 Year,Yes,2630,26,38,0
22449,Male,21,1,A,15,No,< 1 Year,Yes,28135,152,254,0
22450,Male,23,1,A,8,No,< 1 Year,Yes,39118,152,134,1
22451,Male,51,0,,7,No,1-2 Year,Yes,2630,26,266,1
22452,Male,37,1,B,28,No,> 2 Years,Yes,67786,124,78,0
22453,Female,45,1,D,46,Yes,1-2 Year,No,2630,26,78,0
22454,Male,37,1,M,33,No,1-2 Year,Yes,26459,163,100,1
22455,Female,26,1,C,8,Yes,< 1 Year,No,24843,152,48,0
22456,Female,26,1,A,6,Yes,< 1 Year,No,18405,152,86,0
22457,Female,42,1,D,28,No,< 1 Year,No,2630,1,271,1
22458,Male,22,1,B,28,No,< 1 Year,Yes,2630,160,98,0
22459,Male,52,1,C,28,No,1-2 Year,Yes,30979,26,122,1
22460,Male,51,1,A,32,No,1-2 Year,Yes,38657,26,48,1
22461,Male,73,1,M,28,No,1-2 Year,Yes,34478,60,270,0
22462,Female,20,1,D,36,Yes,< 1 Year,No,24784,160,141,0
22463,Female,59,1,B,28,No,1-2 Year,Yes,38714,18,133,0
22464,Female,32,1,M,4,Yes,< 1 Year,No,2630,152,81,0
22465,Female,24,0,,45,No,< 1 Year,Yes,25321,152,125,0
22466,Female,26,1,D,28,Yes,< 1 Year,No,29202,152,78,0
22467,Male,37,1,B,28,No,1-2 Year,Yes,31539,124,23,1
22468,Female,23,1,M,46,Yes,< 1 Year,No,54624,152,140,0
